XYDATA
# File generated by Mantid, Instrument POWGEN
# The X-axis unit is: Time-of-flight, The Y-axis unit is: Counts per microAmp.hour
# Data for spectra :1
# Spectrum 1 
# Time-of-flight              Y                 E
     5009.62950       72.93504253        0.68216846
     5013.63664       74.08254600        0.68664133
     5017.64699       74.73029810        0.68852802
     5021.66055       74.79408407        0.68728995
     5025.67732       73.52093729        0.68156180
     5029.69731       73.09360829        0.67997179
     5033.72051       73.95740085        0.68263155
     5037.74692       73.67775867        0.68056339
     5041.77656       74.21916258        0.68180878
     5045.80942       74.35192359        0.68185904
     5049.84551       73.27832282        0.67810721
     5053.88482       72.25165110        0.67310208
     5057.92737       72.24490061        0.67149278
     5061.97315       73.87772021        0.67697252
     5066.02216       73.39464751        0.67470588
     5070.07442       72.59201041        0.67130089
     5074.12991       72.34189599        0.66928157
     5078.18865       74.16196866        0.67417064
     5082.25064       73.09988687        0.66959824
     5086.31587       73.51277554        0.67115145
     5090.38436       72.96884198        0.66835108
     5094.45610       74.64366921        0.67397383
     5098.53110       73.60033991        0.66963806
     5102.60936       73.27959990        0.66808850
     5106.69088       72.76665636        0.66519497
     5110.77566       73.61131568        0.66684006
     5114.86372       73.87843380        0.66682446
     5118.95504       72.11551485        0.65998036
     5123.04963       74.06317139        0.66657506
     5127.14750       73.07225896        0.66297737
     5131.24865       72.74778850        0.66193089
     5135.35308       72.66263039        0.66126096
     5139.46079       72.68333051        0.66071411
     5143.57179       73.95317737        0.66415765
     5147.68607       72.58236199        0.65826852
     5151.80365       72.33085607        0.65664736
     5155.92452       73.01634562        0.65849837
     5160.04869       72.32609763        0.65556766
     5164.17615       72.63800839        0.65657780
     5168.30692       72.54527868        0.65522466
     5172.44099       73.50715916        0.65758796
     5176.57837       72.96046362        0.65486015
     5180.71905       71.66078113        0.64920325
     5184.86305       74.51518275        0.65873425
     5189.01037       72.43825782        0.65074358
     5193.16100       72.90922157        0.65220463
     5197.31495       72.82049963        0.65103920
     5201.47222       73.13316619        0.65082568
     5205.63282       73.57431047        0.65209977
     5209.79675       71.68871004        0.64512221
     5213.96401       71.84199004        0.64468337
     5218.13460       73.91356412        0.65070095
     5222.30853       73.23674663        0.64725450
     5226.48579       74.20819944        0.65035498
     5230.66640       73.06660350        0.64576509
     5234.85035       74.02310028        0.64901834
     5239.03765       73.42242898        0.64664647
     5243.22830       71.87337272        0.64044081
     5247.42230       72.41121276        0.64171205
     5251.61965       72.98769908        0.64300502
     5255.82036       73.52045706        0.64439873
     5260.02443       73.06185969        0.64217368
     5264.23187       72.21879560        0.63783992
     5268.44267       73.57335328        0.64169075
     5272.65684       72.98957798        0.64007695
     5276.87438       72.12602841        0.63663490
     5281.09529       73.84279647        0.64117914
     5285.31958       73.34429654        0.63861755
     5289.54725       73.17257464        0.63796281
     5293.77830       71.55392060        0.63176279
     5298.01273       72.41052812        0.63402834
     5302.25055       73.51961114        0.63727404
     5306.49176       72.84520839        0.63410927
     5310.73637       73.28739980        0.63461784
     5314.98436       72.55290405        0.63145763
     5319.23576       73.00905487        0.63293323
     5323.49056       72.32051623        0.63003803
     5327.74876       73.65088266        0.63372283
     5332.01036       72.73304070        0.62944573
     5336.27538       73.45566654        0.63151235
     5340.54381       72.27401452        0.62708849
     5344.81565       72.74144101        0.62789197
     5349.09091       73.47522118        0.62937579
     5353.36958       71.78987709        0.62273264
     5357.65168       71.87605574        0.62317497
     5361.93721       73.44056529        0.62851076
     5366.22616       72.60532155        0.62505383
     5370.51855       72.94066256        0.62455366
